0,87,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28,15,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,1,0,26,49,0,0,35,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,25,12,0,0,22,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,20,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,20,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,20,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,14,0,25,6,0,0,26,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0
0,395,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,42,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,326,0,0,0,0,0,67,51,243,0,2472,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,36,0,0,0,60,22,0
0,0,0,394,0,19,7,0,0,0,0,106,0,0,0,0,0,101,0,0,6,22,0,0,0,0,0,0,0,0,0,10,0,0,231,0,0,0,150,0
0,0,0,0,0,0,2,0,0,0,0,0,0,526,0,1568,0,60,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,60,0,0,0
0,0,0,0,0,0,0,915,0,186,0,0,0,0,0,0,0,16,0,0,24,0,141,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,84,0
0,0,1,394,0,63,0,490,0,803,0,97,14,208,0,0,0,31,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,22,0,70,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2
0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2
73,0,0,724,5,15,9,0,0,660,0,684,0,202,0,0,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0,0,0,9,0,0,0,440,0,41,0,0,0,115,5,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,0,0
0,70,0,0,0,91,0,0,0,214,0,0,0,0,0,0,13,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,53,0,2,0,0,0,202,0,139,0,0,0,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,150,0,26,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11,0,0,0,0,29,0,0,0,0,0,117,96,49,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,81,26,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,0,0,0,0,0,15,0,0,0,0,23,0,0,0,0,0,0,82,16,0,0,0,307,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,77,816,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,183,0,0,0,0,0,0,0,0,0,104,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,284,0,0,0,28,0,0,0,0,0,672,0,0,1,62,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0
87,0,0,80,0,0,9,0,0,0,0,0,0,1197,3,0,0,63,0,0,31,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,36,0,0,0
0,0,0,62,0,0,0,0,0,304,0,0,8,1149,0,0,0,89,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,61,0,4
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1737,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,71,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,0,226,0,0,0
0,0,0,245,0,0,0,0,0,0,0,17,0,225,0,0,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,4,0,0,0
223,0,0,145,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,123,0,0,0,0,0,0,0,0,0,176,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25,0,24,0,0,97,0,0,23,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
2,0,0,13,0,0,3,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,209,0,0,0,0,0
19,0,0,1047,0,0,53,0,0,0,0,0,0,663,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,9,0,0,43,0,117,0,0,0
0,0,0,887,0,281,20,0,0,0,7,651,0,0,0,156,0,0,3,0,0,0,0,0,0,0,0,0,25,40,0,0,0,72,0,0,0,13,0,0
0,0,0,0,0,3,0,63,0,0,0,0,0,0,0,2,0,260,0,0,128,0,11,0,0,0,0,0,0,0,0,0,0,246,12,0,0,13,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,138,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,164,0,0,0,0,0,142,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
84,9,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,98,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,140,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
35,0,0,0,0,0,0,0,0,35,0,0,0,0,2692,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,44,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,106,0,0,0,52,0,1,26,0,25,11,0,14,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,60,0,0,0,17,0,0,15,0,19,0,20,0,0,0,0,0,0,0,0,206,0,18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,60,0,0,0,17,0,0,15,0,19,0,20,0,0,0,0,0,0,0,0,206,0,18,0,0,0,0,0,0,0,0,0,0
0,0,0,297,0,0,0,49,0,0,0,104,0,1,17,0,57,0,17,7,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,345,0,0,0,0,0,0,0,102,0,6,4,0,39,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,27,0,0,0
0,0,0,113,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,48,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,23,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,424,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,456,0,0,183,0,0,0,1123,0,3,0,0,0,0,0,65,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
18,0,0,400,0,315,16,0,0,0,12,0,0,80,0,714,0,71,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,11,0,0,0,0,303,182,0,0,25,0,211,12,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,168,0,0,0,0,0,0,0,0,0,996,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,397,0,0,112,72,0
2,0,0,2181,0,0,0,102,0,1812,2,906,0,0,0,0,115,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
20,0,0,345,278,0,0,0,0,0,0,16,0,0,0,39,0,108,0,0,299,198,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,53,0
286,0,0,0,0,0,0,0,0,0,0,0,0,8,612,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,98,37,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,108,0,0,0,22,0,124,0,0,0,0,0,1538,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,0,0,0,0,0,0,0,23,0,8,34,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,75,0,26,0,0,0
0,0,0,174,9,0,16,2,0,0,0,0,0,186,97,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,0,0,4,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,487,0,1,0,0,0,34,378,35,0,452,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,5,0,22,0,0,0,7,0,276,0,418,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,185,0,0,0,0,0,0
0,0,0,367,0,0,0,0,0,308,0,18,0,0,0,0,0,34,0,107,139,0,0,0,103,0,0,3,0,0,46,0,0,0,0,0,0,0,4,4
0,0,0,234,0,0,0,0,0,162,15,0,0,0,0,0,2,0,0,0,127,0,0,0,48,0,0,7,0,0,66,0,0,0,0,0,0,0,0,3
1,0,0,13,0,0,0,0,0,277,42,11,0,0,0,0,0,0,0,0,0,0,0,224,147,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,455,40,0,0,0,0,0,0,138,0,0,0,0,0,126,53,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,64,0,0,0,189,13,0,0,0,2,0,0,197,0,0,0,0,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,3,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,4
11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,4
0,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1159,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,0
0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,641,0,0,0,72,0,212,0,97,0,96,0,0,0,0,0,0,0,0,0,37,0,8,0,0,0,16,0,0,14,0,0,0
0,0,0,279,0,0,10,0,0,0,1,244,0,6,0,0,0,60,0,0,109,0,0,0,0,0,0,0,58,0,0,0,0,8,548,0,0,6,0,0
0,0,0,0,0,3,0,98,0,336,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,14,0
101,0,0,119,0,0,0,0,0,3,0,36,8,1183,0,0,0,140,0,0,103,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,163,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0
35,0,0,249,0,0,1,0,0,279,508,0,0,79,0,3,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,179,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,493,0,0,0,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,0,0
127,0,0,1126,0,0,0,0,0,1079,11,0,0,0,27,0,0,0,0,6,492,0,0,0,0,0,0,0,0,41,0,0,0,0,123,0,0,40,0,0
490,5,0,339,13,174,0,0,0,0,32,329,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,0
10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,918,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1934,0,0,0,0,25,0,33,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,61,0,0
0,0,0,0,0,0,0,204,0,5,0,0,0,0,0,0,0,253,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0
219,0,0,0,0,168,0,0,0,0,0,0,63,0,0,0,0,31,0,0,36,0,0,0,0,0,0,8,0,0,571,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,601,0,0,178,0,0,0,0,233,0,0,396,0,0,0,0,0,0,89,0,0,13,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,237,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
22,8,0,0,0,0,0,0,0,0,0,0,0,0,2996,0,82,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0
0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,253,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0,0,0,5,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0,0,0,5,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,16,0,0,0,0,0,2,0,0,0,370,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,99,0,0,0,0,0,189,0,1036,6,0,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,75,0,211,0,0,0
0,0,0,0,0,0,0,0,0,87,0,0,0,51,0,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,623,0,0,103,0,0,96,71,0,0,939,0,0,8,90,0,0,3,0,0,0,0,0,0,0,0,0,0,107,0,10,0,0,43,47,0,0
0,0,0,0,0,0,0,0,0,309,30,199,0,98,0,0,2,73,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1176,0,0,76,0,0
249,0,0,0,43,0,0,82,12,0,0,12,0,0,0,0,1688,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,543,0,110,0,150,0,680,0,11,0,0,0,0,252,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,47,0,295,0
4,0,0,0,0,409,0,0,0,0,0,96,0,6,0,59,0,10,0,0,112,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0
0,0,0,0,0,0,0,0,0,103,0,0,0,122,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,150,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,269,0,0,0,40,0
0,0,2,212,0,0,0,3,0,0,0,28,0,301,17,0,0,0,0,0,0,0,36,0,0,0,9,0,6,0,0,0,0,15,0,0,0,68,10,0
0,10,0,0,0,0,0,0,0,0,0,0,0,124,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0,0,0,142,0,0,451,0,0,21,1,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,229,1,0
193,0,0,660,0,175,39,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,192,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,111,11,0,0,0,0,0
166,0,0,220,0,0,0,0,0,0,0,0,1,0,0,0,23,31,0,0,0,14,0,0,0,0,0,0,0,7,185,0,0,0,0,0,0,0,72,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,3,0,101,182,0,0,0,0,0,0,0,0,0,4,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,75,0,73,160,0,0,0,0,0,0,0,0,0,6,0,0,1,0,28,0
11,0,0,0,0,0,0,4,0,34,0,0,0,0,807,0,166,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,10,0,0,0,0,0,0,0,70,0,144,0,0,699,0,0,741,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,77,0,8,0,0,0,0,0,0,0,432,0,46,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,52,0,0,0,0,0,0,0,0,0,234,0,1,0,0,0,14,0,0,0,0,0,0
